PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
6756,3067,17-06-2023 00:53,Celebrity update: The latest music release is topping the charts. #music,#music,Entertainment,560,242,102,66351,3865,Melissaton,73,Male,-0.09
6757,2647,2/23/2023 16:09,Attended an inspiring tech conference—innovations are on the horizon. #startup,#startup,Technology,226,211,263,65759,2847,Smithfort,56,Female,-0.08
6758,1631,3/18/2023 16:39,Living my best life—enjoying every moment and embracing wellness. #health #food #travel,"#health, #food, #travel",Lifestyle,580,415,235,83793,1091,North Dominic,50,Female,0.68
6759,4777,4/15/2023 6:18,Lifestyle tips: Small changes can make a big difference in your daily routine. #food,#food,Lifestyle,933,299,232,91133,4612,East Leon,62,Male,-0.29
6760,4539,5/25/2023 5:20,What a game! That last-minute goal was simply unforgettable. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,387,54,167,67813,2441,North Amanda,44,Male,0.1
6761,4694,3/10/2023 3:29,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #health #food,"#travel, #health, #food",Lifestyle,400,335,232,56141,2421,Port Maxwellton,65,Male,0.22
6762,4281,5/25/2023 16:35,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel,"#health, #travel",Lifestyle,637,388,4,64103,1133,North Shannontown,60,Male,-0.78
6763,2536,12/8/2023 4:56,Breaking news: Major policy changes have sparked debates in the parliament. #debate,#debate,Politics,948,368,44,17987,2775,North Michael,13,Male,0.12
6764,3105,3/27/2023 2:15,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel,"#food, #travel",Lifestyle,212,429,45,46911,2000,Scottview,42,Male,-0.51
6765,4164,6/11/2023 11:10,Attended an inspiring tech conference—innovations are on the horizon. #startup #AI,"#startup, #AI",Technology,52,459,163,15209,897,West Timothy,21,Female,-0.59
6766,4292,26-07-2023 03:08,Entertainment buzz: A star-studded event lit up the night. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,623,172,168,56346,4721,West Joanshire,45,,
6767,3770,2/14/2023 5:21,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,670,276,163,63487,594,Johnsonfort,38,Female,-0.8
6768,2963,31-03-2023 11:18,Living my best life—enjoying every moment and embracing wellness. #travel #food #health,"#travel, #food, #health",Lifestyle,751,333,255,92064,4203,New Anthony,54,Male,-0.86
6769,4303,3/29/2023 4:55,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football,"#basketball, #football",Sports,661,228,65,2224,3939,Brownville,54,Female,0.29
6770,4845,5/12/2023 12:50,Lifestyle tips: Small changes can make a big difference in your daily routine. #health,#health,Lifestyle,138,405,259,68049,2161,Port Thomas,51,Female,0.88
6771,4435,12/28/2023 9:29,Entertainment buzz: A star-studded event lit up the night. #movies #music,"#movies, #music",Entertainment,417,29,87,20871,2222,North Jeanneport,73,Female,0.38
6772,1614,8/10/2023 3:56,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation,"#startup, #innovation",Technology,624,22,239,6189,2158,Port George,59,Female,-0.38
6773,1561,9/12/2023 5:15,Stay informed: New government policies are reshaping public discourse. #election #debate #policy,"#election, #debate, #policy",Politics,142,4,58,5933,429,Lake Donaldchester,54,Male,-0.33
6774,3421,11/11/2023 13:36,Attended an inspiring tech conference—innovations are on the horizon. #startup #AI,"#startup, #AI",Technology,881,62,169,15848,1211,Lake Josephbury,60,Female,0.08
6775,1621,5/29/2023 21:51,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity #movies,"#celebrity, #movies",Entertainment,508,220,257,49408,115,Port Kimberlyport,64,Male,0.73
6776,4527,9/28/2023 4:01,Stay informed: New government policies are reshaping public discourse. #policy #debate #election,"#policy, #debate, #election",Politics,649,314,45,42183,847,South Scottfort,45,Other,-0.6
6777,3135,3/25/2023 7:45,Stay informed: New government policies are reshaping public discourse. #debate #election #policy,"#debate, #election, #policy",Politics,485,477,1,21487,1866,Tomburgh,39,Female,-0.06
6778,4091,2/2/2023 11:31,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics,"#football, #olympics",Sports,991,81,128,71389,681,East Paul,55,Female,0
6779,2013,11/9/2023 16:39,Tech update: A breakthrough in AI is set to transform the industry. #innovation #startup,"#innovation, #startup",Technology,436,493,268,79774,1417,Lake Vanessafurt,41,Female,0.86
6780,3061,6/23/2023 1:38,Political update: Today's debate on election integrity was intense. #debate #policy #election,"#debate, #policy, #election",Politics,815,241,277,1802,3825,South Adam,31,Male,0.07
6781,3180,21-11-2023 16:19,Tech update: A breakthrough in AI is set to transform the industry. #AI,#AI,Technology,542,252,16,34533,3308,Walterfort,40,Female,0.56
6782,2960,6/25/2023 14:13,Sports update: The championship match had fans on the edge of their seats. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,292,51,186,21873,276,North Trevor,22,Female,-0.82
6783,4879,11/27/2023 1:11,Living my best life—enjoying every moment and embracing wellness. #travel,#travel,Lifestyle,619,320,115,12525,241,North Courtney,79,Male,-0.35
6784,2057,4/26/2023 18:31,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #travel #health,"#food, #travel, #health",Lifestyle,283,38,258,38675,2849,West Devin,28,Female,0.22
6785,3939,18-03-2023 01:42,Incredible performance today—truly a masterclass in sportsmanship. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,670,464,248,84131,1199,Valdezfurt,13,Female,0.36
6786,4279,1/14/2023 5:04,Stay informed: New government policies are reshaping public discourse. #debate #election #policy,"#debate, #election, #policy",Politics,837,258,197,20198,3053,Port Mason,16,Male,0.77
6787,4884,10/1/2023 1:41,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel,"#health, #travel",Lifestyle,13,425,226,72619,3595,Lake Christopherburgh,16,Male,0.18
6788,4270,29-06-2023 12:10,Just watched an amazing movie—highly recommend it to all film lovers. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,633,326,176,21594,4244,Coryville,32,Female,-0.42
6789,1591,9/16/2023 10:09,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,726,410,242,76852,4489,Lake Phillipport,75,Male,0.08
6790,1582,7/28/2023 10:13,Sports update: The championship match had fans on the edge of their seats. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,271,411,34,2497,69,Larsonshire,47,,
6791,4226,2/1/2023 7:38,Tech update: A breakthrough in AI is set to transform the industry. #startup #AI,"#startup, #AI",Technology,24,491,134,26870,3750,North Kelsey,57,,
6792,2613,8/31/2023 21:56,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,934,437,9,38322,2456,Richardsonfurt,69,Female,0.89
6793,2101,3/29/2023 6:22,Breaking news: Major policy changes have sparked debates in the parliament. #policy,#policy,Politics,321,478,182,50807,482,Lake Paulfurt,36,Other,-0.62
6794,4243,5/15/2023 16:48,What a game! That last-minute goal was simply unforgettable. #basketball #olympics,"#basketball, #olympics",Sports,805,270,201,81821,1049,East Jamesstad,32,Male,0.32
6795,1288,28-11-2023 22:08,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,680,436,18,93837,2708,Fitzgeraldside,40,Other,-0.6
6796,2568,6/8/2023 14:21,Stay informed: New government policies are reshaping public discourse. #debate #election,"#debate, #election",Politics,102,495,22,76737,2584,Lake Nicolefurt,50,Male,-0.36
6797,4883,2/19/2023 13:00,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI,"#innovation, #AI",Technology,865,71,94,49133,4012,Harperfurt,36,Female,-0.71
6798,4859,12/23/2023 5:03,Exploring new travel destinations and delicious cuisines—life is an adventure. #health,#health,Lifestyle,882,69,63,70138,4475,Carlostown,36,Male,0.55
6799,4060,4/30/2023 5:25,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food #health,"#travel, #food, #health",Lifestyle,39,219,219,65979,1740,Marychester,37,Female,0.83
6800,3926,1/29/2023 3:55,Tech update: A breakthrough in AI is set to transform the industry. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,234,3,95,78575,384,Lake Wesleymouth,29,Female,-0.94
6801,2443,8/8/2023 12:24,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel #food,"#health, #travel, #food",Lifestyle,831,349,264,67180,2603,Smithmouth,70,Male,0.63
6802,1006,5/12/2023 14:33,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel #food,"#health, #travel, #food",Lifestyle,88,490,156,16050,2560,Tracyhaven,32,Male,-0.52
6803,2183,7/7/2023 11:45,Sports update: The championship match had fans on the edge of their seats. #olympics #basketball,"#olympics, #basketball",Sports,99,400,206,69632,2100,North Williammouth,14,,
6804,1239,8/15/2023 19:26,Lifestyle tips: Small changes can make a big difference in your daily routine. #food #health #travel,"#food, #health, #travel",Lifestyle,143,289,273,96181,2766,Port Craig,21,Male,0.5
6805,2986,4/19/2023 14:16,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election #policy,"#debate, #election, #policy",Politics,81,379,245,48887,2272,Downschester,75,Male,0.01
6806,2446,19-07-2023 08:34,Incredible performance today—truly a masterclass in sportsmanship. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,588,389,198,88868,1921,East Bruceberg,18,Other,-0.54
6807,3583,12/21/2023 12:16,Attended an inspiring tech conference—innovations are on the horizon. #startup,#startup,Technology,570,291,284,60262,1654,South Wendyfurt,23,Female,0.81
6808,2749,11/16/2023 21:30,What a game! That last-minute goal was simply unforgettable. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,228,354,82,90250,1606,Lake Andrea,33,Male,0.19
6809,3117,9/24/2023 13:00,Attended an inspiring tech conference—innovations are on the horizon. #startup,#startup,Technology,602,230,132,95651,2395,Vegaville,75,,
6810,2903,12/9/2023 13:37,Political update: Today's debate on election integrity was intense. #election,#election,Politics,865,422,104,63026,2215,North Davidland,42,Male,0.69
6811,3263,18-05-2023 08:33,Sports update: The championship match had fans on the edge of their seats. #football,#football,Sports,394,79,236,5086,838,South Stephen,33,Female,0.75
6812,4175,23-12-2023 17:07,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,512,65,68,78585,691,Andersonfort,35,Male,-0.28
6813,4798,28-10-2023 23:32,Breaking: A startup's new product is creating major buzz in the tech world. #AI #startup,"#AI, #startup",Technology,780,135,183,85443,4351,Hayesport,73,Male,0.97
6814,2077,10/20/2023 5:30,What a game! That last-minute goal was simply unforgettable. #football #basketball,"#football, #basketball",Sports,797,398,117,74856,3156,Port Mitchell,42,Female,0.7
6815,3853,5/24/2023 16:19,Breaking news: Major policy changes have sparked debates in the parliament. #policy #debate,"#policy, #debate",Politics,196,190,179,335,1501,Johnsonhaven,58,Female,-0.32
6816,3377,5/10/2023 20:00,Political update: Today's debate on election integrity was intense. #election #debate,"#election, #debate",Politics,273,346,270,8093,3039,Baileyport,72,Female,0.79
6817,1847,1/15/2023 19:11,Political update: Today's debate on election integrity was intense. #election #debate,"#election, #debate",Politics,589,335,89,91180,4968,Parkerland,30,Male,0.51
6818,4274,12/9/2023 0:04,Entertainment buzz: A star-studded event lit up the night. #celebrity #movies #music,"#celebrity, #movies, #music",Entertainment,652,448,87,14936,2354,Stevenview,74,Male,0.45
6819,2311,6/7/2023 2:50,Entertainment buzz: A star-studded event lit up the night. #celebrity #movies #music,"#celebrity, #movies, #music",Entertainment,799,58,82,70860,2279,Samuelfurt,57,Female,-0.99
6820,3092,2/17/2023 15:15,Attended an inspiring tech conference—innovations are on the horizon. #innovation #startup,"#innovation, #startup",Technology,582,265,19,83250,4353,Hendricksville,73,Female,-0.95
6821,3876,9/30/2023 15:21,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,967,6,106,33106,928,South Justin,71,Female,0.39
6822,3245,7/10/2023 2:05,Sports update: The championship match had fans on the edge of their seats. #football,#football,Sports,561,367,271,92066,3762,West Kimhaven,47,Male,-0.44
6823,2239,2/10/2023 0:25,Breaking: A startup's new product is creating major buzz in the tech world. #startup,#startup,Technology,966,201,97,21408,2439,Jonesfurt,34,Female,-0.88
6824,2504,12/26/2023 22:29,Political update: Today's debate on election integrity was intense. #debate #policy #election,"#debate, #policy, #election",Politics,371,331,231,65687,1662,East Susanmouth,36,Female,-0.43
6825,2332,6/9/2023 9:27,Tech update: A breakthrough in AI is set to transform the industry. #AI #innovation,"#AI, #innovation",Technology,880,464,56,26831,4523,Lake Kimberlyberg,63,Male,0.68
6826,3943,26-12-2023 22:19,Sports update: The championship match had fans on the edge of their seats. #olympics #football,"#olympics, #football",Sports,79,236,148,75208,4556,Port Candiceberg,77,Female,-0.06
6827,4506,11/12/2023 21:08,Stay informed: New government policies are reshaping public discourse. #debate,#debate,Politics,234,267,234,66692,4528,North Matthewton,27,,
6828,3379,11/27/2023 8:49,Living my best life—enjoying every moment and embracing wellness. #food #health,"#food, #health",Lifestyle,286,78,136,90233,3514,West Johnview,40,Male,0.6
6829,1695,6/5/2023 12:01,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football #olympics,"#basketball, #football, #olympics",Sports,818,45,266,8598,620,Chambersland,54,Female,-0.35
6830,1026,12/16/2023 6:33,Tech update: A breakthrough in AI is set to transform the industry. #AI,#AI,Technology,666,242,228,45166,1224,Port Stephanie,32,Female,-0.98
6831,4237,9/10/2023 13:40,Stay informed: New government policies are reshaping public discourse. #debate #election #policy,"#debate, #election, #policy",Politics,571,287,281,46818,329,Markside,55,,
6832,3365,3/7/2023 18:51,Just watched an amazing movie—highly recommend it to all film lovers. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,544,159,201,89629,2720,North Justin,75,Male,0.91
6833,4345,11/14/2023 15:34,Attended an inspiring tech conference—innovations are on the horizon. #AI #startup,"#AI, #startup",Technology,436,114,231,19093,2602,West Kellyhaven,55,Female,-0.04
6834,4454,8/11/2023 9:45,Political update: Today's debate on election integrity was intense. #policy,#policy,Politics,126,473,18,12585,2203,Port Bob,14,Male,0.14
6835,3412,10/25/2023 0:58,Celebrity update: The latest music release is topping the charts. #celebrity,#celebrity,Entertainment,732,461,15,69236,4159,Port Nancytown,35,,
6836,4174,5/18/2023 14:39,Stay informed: New government policies are reshaping public discourse. #policy #debate,"#policy, #debate",Politics,711,113,55,83985,2102,East Louiston,24,Male,-0.77
6837,1959,1/9/2023 21:10,Celebrity update: The latest music release is topping the charts. #celebrity,#celebrity,Entertainment,416,125,113,46223,3116,North Katherine,58,Male,0.47
6838,2526,10/14/2023 0:57,Entertainment buzz: A star-studded event lit up the night. #music #movies #celebrity,"#music, #movies, #celebrity",Entertainment,637,89,67,46364,3760,Lake Aprilfurt,45,Male,-0.4
6839,2868,10/24/2023 18:31,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel,#travel,Lifestyle,40,60,77,72168,907,Ryanbury,56,Female,-0.22
6840,1372,8/5/2023 12:34,Living my best life—enjoying every moment and embracing wellness. #food,#food,Lifestyle,786,452,29,45706,3850,Ryanstad,37,Female,-0.46
6841,4687,4/12/2023 11:36,Political update: Today's debate on election integrity was intense. #election #policy,"#election, #policy",Politics,468,499,6,36446,4611,Weavershire,47,Female,-0.69
6842,2949,1/6/2023 17:29,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy,"#debate, #policy",Politics,296,316,151,35411,4891,North Kelly,47,Female,-0.28
6843,1244,5/3/2023 9:54,Sports update: The championship match had fans on the edge of their seats. #basketball #football,"#basketball, #football",Sports,596,101,21,87104,1906,East Hollyside,77,Female,-0.81
6844,2840,11/5/2023 20:46,Tech update: A breakthrough in AI is set to transform the industry. #innovation #startup,"#innovation, #startup",Technology,600,113,29,42362,4277,Phamtown,55,,
6845,4240,17-06-2023 10:11,Tech update: A breakthrough in AI is set to transform the industry. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,41,173,166,53266,826,Corteztown,74,Female,-0.39
6846,4699,3/7/2023 17:38,Political update: Today's debate on election integrity was intense. #policy,#policy,Politics,631,451,147,39175,3812,West Phylliston,43,Male,0.31
6847,2676,7/2/2023 0:24,What a game! That last-minute goal was simply unforgettable. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,278,91,48,36482,2513,Susanburgh,40,Male,-0.41
6848,4489,9/8/2023 4:52,What a game! That last-minute goal was simply unforgettable. #football,#football,Sports,458,182,297,78775,4489,Guzmanhaven,23,Male,-0.58
6849,4427,8/2/2023 0:09,Incredible performance today—truly a masterclass in sportsmanship. #olympics #basketball #football,"#olympics, #basketball, #football",Sports,32,384,261,55323,3498,West Gregorymouth,44,Female,0.43
6850,3525,12/3/2023 13:31,Incredible performance today—truly a masterclass in sportsmanship. #olympics #football,"#olympics, #football",Sports,275,204,180,4906,1605,Mcconnellport,78,Female,0.25
6851,1124,3/2/2023 17:36,Tech update: A breakthrough in AI is set to transform the industry. #AI #innovation,"#AI, #innovation",Technology,664,362,289,49758,3417,Lake Lorimouth,72,,
6852,1536,11/20/2023 12:56,Political update: Today's debate on election integrity was intense. #election #debate #policy,"#election, #debate, #policy",Politics,89,194,121,29457,627,Powellville,63,Male,0.22
6853,3753,6/11/2023 4:55,Political update: Today's debate on election integrity was intense. #debate,#debate,Politics,615,304,123,58977,4490,Thompsonport,71,Female,-0.99
6854,2919,7/29/2023 7:40,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #health #food,"#travel, #health, #food",Lifestyle,947,497,265,53255,2572,Paulville,29,Female,-0.65
6855,2635,8/9/2023 4:41,Breaking: A startup's new product is creating major buzz in the tech world. #startup #AI,"#startup, #AI",Technology,523,24,27,58151,4670,Stevensstad,50,Male,0.46
6856,2425,12/12/2023 5:35,Just watched an amazing movie—highly recommend it to all film lovers. #music,#music,Entertainment,159,233,258,73247,95,Smithfurt,76,Male,-0.18
6857,2540,3/18/2023 6:19,Celebrity update: The latest music release is topping the charts. #music #movies,"#music, #movies",Entertainment,928,15,76,27004,1984,South Vanessa,15,Male,-0.59
6858,1530,7/5/2023 14:55,Stay informed: New government policies are reshaping public discourse. #debate #election,"#debate, #election",Politics,457,468,193,76842,1030,Brooksstad,66,Female,0.01
6859,4753,7/5/2023 5:36,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election,"#debate, #election",Politics,707,140,34,97586,3344,Maldonadoshire,56,Male,-0.07
6860,3833,15-08-2023 20:10,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation #startup,"#AI, #innovation, #startup",Technology,398,435,113,1807,2120,West Heidiport,42,Male,0.27
6861,1253,4/6/2023 6:41,Entertainment buzz: A star-studded event lit up the night. #music #movies,"#music, #movies",Entertainment,818,107,61,74129,2164,North Carolburgh,66,Male,-0.85
6862,3168,1/4/2023 10:59,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity,#celebrity,Entertainment,773,419,51,51696,675,Johnsonberg,60,Female,0.64
6863,4103,5/17/2023 4:11,Sports update: The championship match had fans on the edge of their seats. #olympics,#olympics,Sports,90,455,115,74145,3604,New Gina,47,Male,-0.88
6864,1660,24-08-2023 21:03,Living my best life—enjoying every moment and embracing wellness. #health,#health,Lifestyle,708,299,46,22390,3699,South Julian,38,Female,-0.09
6865,2801,18-10-2023 17:16,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,580,338,100,84975,3774,Mariechester,68,Male,0.42
6866,2060,4/21/2023 6:10,Stay informed: New government policies are reshaping public discourse. #policy #debate #election,"#policy, #debate, #election",Politics,465,302,278,19411,307,Kaufmanhaven,76,Male,-0.31
6867,4760,14-02-2023 21:45,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #health #food,"#travel, #health, #food",Lifestyle,219,379,106,50109,4093,Carolynland,41,Female,0.82
6868,2365,12/2/2023 21:25,Incredible performance today—truly a masterclass in sportsmanship. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,418,79,34,48275,2060,South Williamberg,71,Other,0.51
6869,2036,3/23/2023 11:31,Breaking: A startup's new product is creating major buzz in the tech world. #AI,#AI,Technology,378,75,287,2820,2643,Mitchellborough,37,Female,-0.15
6870,2206,1/25/2023 11:33,Living my best life—enjoying every moment and embracing wellness. #food,#food,Lifestyle,725,275,1,35890,302,Port Roberto,39,Male,-0.63
6871,4728,3/22/2023 13:59,Stay informed: New government policies are reshaping public discourse. #debate,#debate,Politics,929,401,238,74504,1262,Shahberg,34,,
6872,4336,1/16/2023 12:24,Exploring new travel destinations and delicious cuisines—life is an adventure. #food #health #travel,"#food, #health, #travel",Lifestyle,446,437,271,81385,2174,Jacobmouth,59,Female,0.6
6873,3135,8/25/2023 4:46,Living my best life—enjoying every moment and embracing wellness. #health #travel #food,"#health, #travel, #food",Lifestyle,963,267,143,90428,774,Lake Aprilport,67,Male,-0.61
6874,4533,3/11/2023 9:10,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity #movies,"#celebrity, #movies",Entertainment,145,111,91,77528,2466,Port Dustin,21,Female,-0.46
6875,3093,8/16/2023 5:08,What a game! That last-minute goal was simply unforgettable. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,232,408,220,27572,4713,North Angela,66,Male,-0.98
6876,4463,8/14/2023 3:02,Sports update: The championship match had fans on the edge of their seats. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,370,315,53,22542,2721,Blackville,76,Female,-0.96
6877,2142,15-03-2023 00:05,Exploring new travel destinations and delicious cuisines—life is an adventure. #food,#food,Lifestyle,921,499,227,23902,1227,Tiffanyville,51,Other,-0.54
6878,3980,2/11/2023 15:12,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,233,74,32,54215,2252,Port Erika,20,Male,0.75
6879,2554,2/8/2023 6:13,Political update: Today's debate on election integrity was intense. #debate #policy #election,"#debate, #policy, #election",Politics,725,213,213,12821,2891,Lake Rachelhaven,39,Female,0.56
6880,4518,10/24/2023 12:24,Breaking news: Major policy changes have sparked debates in the parliament. #election #policy #debate,"#election, #policy, #debate",Politics,366,499,135,70487,320,Lake Joseph,45,Male,0.54
6881,2755,1/25/2023 4:10,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation,"#AI, #innovation",Technology,480,365,247,35857,611,Parkerchester,22,Male,0.65
6882,2965,6/3/2023 0:25,Living my best life—enjoying every moment and embracing wellness. #food,#food,Lifestyle,572,33,52,36698,3189,Brianview,28,Female,-0.63
6883,1744,12/22/2023 6:00,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,362,140,63,28332,2229,Port Gary,23,Other,0.96
6884,2629,8/5/2023 4:12,Political update: Today's debate on election integrity was intense. #policy #debate,"#policy, #debate",Politics,589,493,36,38271,1743,Gardnerfurt,31,Female,-0.54
6885,1966,29-03-2023 22:08,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #health #food,"#travel, #health, #food",Lifestyle,510,165,211,26182,894,Julieburgh,76,Female,-0.7
6886,1762,10/2/2023 7:23,Tech update: A breakthrough in AI is set to transform the industry. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,94,395,11,91502,3803,Port Toddville,64,Female,-0.41
6887,3809,9/3/2023 2:47,Just watched an amazing movie—highly recommend it to all film lovers. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,841,230,83,2039,3903,Tamaramouth,27,Male,0.06
6888,1793,6/13/2023 3:02,Breaking: A startup's new product is creating major buzz in the tech world. #AI #innovation,"#AI, #innovation",Technology,215,291,93,32089,4365,East Anna,54,Female,-0.75
6889,1743,12/12/2023 0:51,Attended an inspiring tech conference—innovations are on the horizon. #AI #innovation,"#AI, #innovation",Technology,724,27,206,89345,3673,Mooreberg,50,Male,0.48
6890,2069,12/28/2023 9:06,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity #music,"#celebrity, #music",Entertainment,815,474,37,73351,1152,Adamchester,61,Female,-0.26
6891,4957,9/30/2023 10:06,Political update: Today's debate on election integrity was intense. #policy,#policy,Politics,711,294,202,74063,800,North Christine,61,Female,0.14
6892,2531,8/13/2023 4:39,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #health,"#travel, #health",Lifestyle,863,332,269,68422,2417,North Michaelstad,67,Female,0.47
6893,1557,11/20/2023 15:42,Attended an inspiring tech conference—innovations are on the horizon. #innovation #AI,"#innovation, #AI",Technology,542,426,74,14554,4463,Mccormickbury,34,Male,0.8
6894,2994,2/7/2023 4:44,Entertainment buzz: A star-studded event lit up the night. #celebrity #music #movies,"#celebrity, #music, #movies",Entertainment,801,359,127,1477,1822,East Melissa,55,Female,0.64
6895,1525,10/3/2023 20:53,Just watched an amazing movie—highly recommend it to all film lovers. #movies,#movies,Entertainment,854,90,151,35623,4733,Theresamouth,62,Female,0.07
6896,3644,6/25/2023 12:01,Tech update: A breakthrough in AI is set to transform the industry. #startup #AI,"#startup, #AI",Technology,984,114,9,30907,2136,South Tammy,31,Male,0.98
6897,4902,26-12-2023 19:52,Attended an inspiring tech conference—innovations are on the horizon. #innovation,#innovation,Technology,134,158,37,18567,3320,Jessechester,30,Male,0.06
6898,1839,22-11-2023 09:45,Tech update: A breakthrough in AI is set to transform the industry. #startup,#startup,Technology,82,257,104,37277,4250,East Sarah,22,,
6899,1002,12/3/2023 19:58,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #food,"#travel, #food",Lifestyle,390,372,164,12387,3915,North Valeriestad,62,Other,-0.68
6900,2051,3/6/2023 12:44,Incredible performance today—truly a masterclass in sportsmanship. #football #olympics,"#football, #olympics",Sports,46,337,31,48767,556,South James,61,Male,-0.7
6901,2404,22-03-2023 02:11,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,391,89,211,12938,4715,Gouldfurt,53,Male,-0.66
6902,1156,3/31/2023 19:18,Celebrity update: The latest music release is topping the charts. #celebrity,#celebrity,Entertainment,717,244,13,32165,378,Poolechester,27,Male,0.18
6903,3902,3/19/2023 2:34,Celebrity update: The latest music release is topping the charts. #celebrity #music,"#celebrity, #music",Entertainment,384,297,229,55359,1764,Farrellport,35,Other,-0.17
6904,2937,1/3/2023 12:21,Entertainment buzz: A star-studded event lit up the night. #music #celebrity #movies,"#music, #celebrity, #movies",Entertainment,380,30,131,92912,271,North James,39,Female,-0.23
6905,2954,8/13/2023 16:18,Living my best life—enjoying every moment and embracing wellness. #travel,#travel,Lifestyle,76,316,151,48967,2753,New Annville,18,Female,-0.74
6906,1510,3/8/2023 7:13,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #health,"#travel, #health",Lifestyle,258,357,95,36972,3937,Jeremyport,36,Male,-0.24
6907,4404,21-06-2023 16:41,Celebrity update: The latest music release is topping the charts. #celebrity #music #movies,"#celebrity, #music, #movies",Entertainment,948,311,9,64970,4296,North Tracyburgh,21,,
6908,4915,11/28/2023 9:17,Attended an inspiring tech conference—innovations are on the horizon. #innovation #startup #AI,"#innovation, #startup, #AI",Technology,603,469,15,10622,2820,Cartertown,74,Female,0.24
6909,1686,7/22/2023 20:18,Breaking: A startup's new product is creating major buzz in the tech world. #innovation,#innovation,Technology,933,227,166,29232,3989,West Steven,79,Female,-0.22
6910,2137,28-01-2023 13:56,Celebrity update: The latest music release is topping the charts. #movies #music,"#movies, #music",Entertainment,946,338,95,40525,1028,Bergerbury,54,Male,-0.16
6911,2412,8/23/2023 7:18,Stay informed: New government policies are reshaping public discourse. #policy,#policy,Politics,398,127,17,5578,3143,Sanchezside,72,Other,-0.45
6912,2510,7/9/2023 4:02,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food,"#travel, #food",Lifestyle,99,269,6,93973,2974,Barnesberg,60,Male,-0.74
6913,4914,2/5/2023 3:03,Exploring new travel destinations and delicious cuisines—life is an adventure. #health,#health,Lifestyle,500,269,183,59455,670,North Kennethmouth,68,Male,-0.4
